"Measure","Ethnicity","Ethnicity_type","Time","Time_type","Geography","Geography_type","Geography_code","Gender","Age","Value","Value_type","Numerator","Denominator"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Calderdale","Country","E08000033","All","10-11","67","%","63","94"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Cambridgeshire","Country","E10000003","All","10-11","80","%","288","361"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Camden","Country","E09000007","All","10-11","83","%","141","170"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Central Bedfordshire","Country","E06000056","All","10-11","79","%","169","213"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Cheshire East","Country","E06000049","All","10-11","78","%","123","158"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Cheshire West and Chester","Country","E06000050","All","10-11","84","%","92","110"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","City of London","Country","E09000001","All","10-11","67","%","2","3"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Cornwall","Country","E06000052","All","10-11","87","%","103","119"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","County Durham","Country","E06000047","All","10-11","87","%","62","71"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Coventry","Country","E08000026","All","10-11","76","%","223","293"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Croydon","Country","E09000008","All","10-11","80","%","533","664"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Cumbria","Country","E10000006","All","10-11","89","%","56","63"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Darlington","Country","E06000005","All","10-11","93","%","27","29"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Derby","Country","E06000015","All","10-11","81","%","223","277"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Derbyshire","Country","E10000007","All","10-11","77","%","175","226"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Devon","Country","E10000008","All","10-11","86","%","154","179"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Doncaster","Country","E08000017","All","10-11","79","%","82","104"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Dorset","Country","E10000009","All","10-11","82","%","125","152"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Dudley","Country","E08000027","All","10-11","76","%","176","231"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Ealing","Country","E09000009","All","10-11","79","%","306","385"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","East Riding of Yorkshire","Country","E06000011","All","10-11","91","%","61","67"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","East Sussex","Country","E10000011","All","10-11","80","%","198","247"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Enfield","Country","E09000010","All","10-11","80","%","346","433"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Essex","Country","E10000012","All","10-11","82","%","638","781"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Gateshead","Country","E08000037","All","10-11","82","%","27","33"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Gloucestershire","Country","E10000013","All","10-11","74","%","237","321"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Greenwich","Country","E09000011","All","10-11","81","%","271","334"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Hackney","Country","E09000012","All","10-11","79","%","203","257"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Halton","Country","E06000006","All","10-11","85","%","34","40"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Hammersmith and Fulham","Country","E09000013","All","10-11","81","%","143","177"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Hampshire","Country","E10000014","All","10-11","86","%","492","569"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Haringey","Country","E09000014","All","10-11","86","%","280","324"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Harrow","Country","E09000015","All","10-11","83","%","171","205"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Hartlepool","Country","E06000001","All","10-11","92","%","11","12"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Havering","Country","E09000016","All","10-11","86","%","152","176"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Herefordshire, County of","Country","E06000019","All","10-11","74","%","32","43"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Hertfordshire","Country","E10000015","All","10-11","82","%","809","992"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Hillingdon","Country","E09000017","All","10-11","81","%","371","456"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Hounslow","Country","E09000018","All","10-11","82","%","207","251"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Isle of Wight","Country","E06000046","All","10-11","84","%","32","38"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Isles of Scilly","Country","E06000053","All","10-11","0","%","0","1"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Islington","Country","E09000019","All","10-11","85","%","247","291"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Kensington and Chelsea","Country","E09000020","All","10-11","88","%","154","176"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Kent","Country","E10000016","All","10-11","85","%","779","921"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Kingston upon Hull, City of","Country","E06000010","All","10-11","77","%","100","130"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Kingston upon Thames","Country","E09000021","All","10-11","82","%","135","165"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Kirklees","Country","E08000034","All","10-11","70","%","240","344"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Knowsley","Country","E08000011","All","10-11","75","%","30","40"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Lambeth","Country","E09000022","All","10-11","84","%","355","422"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Lancashire","Country","E10000017","All","10-11","78","%","353","450"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Leeds","Country","E08000035","All","10-11","73","%","384","526"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Leicester","Country","E06000016","All","10-11","73","%","230","314"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Leicestershire","Country","E10000018","All","10-11","81","%","278","344"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Lewisham","Country","E09000023","All","10-11","81","%","383","472"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Lincolnshire","Country","E10000019","All","10-11","76","%","179","236"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Liverpool","Country","E08000012","All","10-11","79","%","198","250"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Luton","Country","E06000032","All","10-11","79","%","198","252"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Manchester","Country","E08000003","All","10-11","77","%","426","556"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Medway","Country","E06000035","All","10-11","87","%","195","224"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Merton","Country","E09000024","All","10-11","80","%","189","237"
