"Measure","Time","Time_type","Ethnicity","Ethnicity_type","Geography","Geography_type","Geography_name","Gender","Gender_type","Value","Denominator","Value Note","Geography name"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","White","White/Black/Asian/Mixed/Chinese/All","E06000026","ONS geography code","Plymouth","Girls","Boys/Girls/All","74","1264","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","White","White/Black/Asian/Mixed/Chinese/All","E06000026","ONS geography code","Plymouth","Boys","Boys/Girls/All","63","1361","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","White","White/Black/Asian/Mixed/Chinese/All","E06000026","ONS geography code","Plymouth","All","Boys/Girls/All","68","2625","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","All","White/Black/Asian/Mixed/Chinese/All","E06000044","ONS geography code","Portsmouth","Girls","Boys/Girls/All","75","1170","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","All","White/Black/Asian/Mixed/Chinese/All","E06000044","ONS geography code","Portsmouth","Boys","Boys/Girls/All","63","1215","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","All","White/Black/Asian/Mixed/Chinese/All","E06000044","ONS geography code","Portsmouth","All","Boys/Girls/All","69","2385","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Asian","White/Black/Asian/Mixed/Chinese/All","E06000044","ONS geography code","Portsmouth","Girls","Boys/Girls/All","70","64","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Asian","White/Black/Asian/Mixed/Chinese/All","E06000044","ONS geography code","Portsmouth","Boys","Boys/Girls/All","50","84","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Asian","White/Black/Asian/Mixed/Chinese/All","E06000044","ONS geography code","Portsmouth","All","Boys/Girls/All","59","148","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Black","White/Black/Asian/Mixed/Chinese/All","E06000044","ONS geography code","Portsmouth","Boys","Boys/Girls/All","64","36","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Black","White/Black/Asian/Mixed/Chinese/All","E06000044","ONS geography code","Portsmouth","Girls","Boys/Girls/All","73","48","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Black","White/Black/Asian/Mixed/Chinese/All","E06000044","ONS geography code","Portsmouth","All","Boys/Girls/All","69","84","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Chinese","White/Black/Asian/Mixed/Chinese/All","E06000044","ONS geography code","Portsmouth","Girls","Boys/Girls/All","88","8","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Chinese","White/Black/Asian/Mixed/Chinese/All","E06000044","ONS geography code","Portsmouth","Boys","Boys/Girls/All","78","9","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Chinese","White/Black/Asian/Mixed/Chinese/All","E06000044","ONS geography code","Portsmouth","All","Boys/Girls/All","82","17","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Mixed","White/Black/Asian/Mixed/Chinese/All","E06000044","ONS geography code","Portsmouth","Girls","Boys/Girls/All","78","50","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Mixed","White/Black/Asian/Mixed/Chinese/All","E06000044","ONS geography code","Portsmouth","Boys","Boys/Girls/All","67","55","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Mixed","White/Black/Asian/Mixed/Chinese/All","E06000044","ONS geography code","Portsmouth","All","Boys/Girls/All","72","105","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","White","White/Black/Asian/Mixed/Chinese/All","E06000044","ONS geography code","Portsmouth","Girls","Boys/Girls/All","77","928","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","White","White/Black/Asian/Mixed/Chinese/All","E06000044","ONS geography code","Portsmouth","Boys","Boys/Girls/All","63","963","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","White","White/Black/Asian/Mixed/Chinese/All","E06000044","ONS geography code","Portsmouth","All","Boys/Girls/All","70","1891","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","All","White/Black/Asian/Mixed/Chinese/All","E06000038","ONS geography code","Reading","Boys","Boys/Girls/All","60","952","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","All","White/Black/Asian/Mixed/Chinese/All","E06000038","ONS geography code","Reading","Girls","Boys/Girls/All","74","976","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","All","White/Black/Asian/Mixed/Chinese/All","E06000038","ONS geography code","Reading","All","Boys/Girls/All","67","1928","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Asian","White/Black/Asian/Mixed/Chinese/All","E06000038","ONS geography code","Reading","Boys","Boys/Girls/All","61","205","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Asian","White/Black/Asian/Mixed/Chinese/All","E06000038","ONS geography code","Reading","Girls","Boys/Girls/All","81","231","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Asian","White/Black/Asian/Mixed/Chinese/All","E06000038","ONS geography code","Reading","All","Boys/Girls/All","72","436","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Black","White/Black/Asian/Mixed/Chinese/All","E06000038","ONS geography code","Reading","Girls","Boys/Girls/All","68","72","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Black","White/Black/Asian/Mixed/Chinese/All","E06000038","ONS geography code","Reading","Boys","Boys/Girls/All","53","79","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Black","White/Black/Asian/Mixed/Chinese/All","E06000038","ONS geography code","Reading","All","Boys/Girls/All","60","151","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Chinese","White/Black/Asian/Mixed/Chinese/All","E06000038","ONS geography code","Reading","Boys","Boys/Girls/All","80","5","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Chinese","White/Black/Asian/Mixed/Chinese/All","E06000038","ONS geography code","Reading","Girls","Boys/Girls/All","90","10","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Chinese","White/Black/Asian/Mixed/Chinese/All","E06000038","ONS geography code","Reading","All","Boys/Girls/All","87","15","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Mixed","White/Black/Asian/Mixed/Chinese/All","E06000038","ONS geography code","Reading","Girls","Boys/Girls/All","81","108","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Mixed","White/Black/Asian/Mixed/Chinese/All","E06000038","ONS geography code","Reading","Boys","Boys/Girls/All","64","125","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Mixed","White/Black/Asian/Mixed/Chinese/All","E06000038","ONS geography code","Reading","All","Boys/Girls/All","72","233","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","White","White/Black/Asian/Mixed/Chinese/All","E06000038","ONS geography code","Reading","Boys","Boys/Girls/All","64","458","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","White","White/Black/Asian/Mixed/Chinese/All","E06000038","ONS geography code","Reading","Girls","Boys/Girls/All","73","465","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","White","White/Black/Asian/Mixed/Chinese/All","E06000038","ONS geography code","Reading","All","Boys/Girls/All","69","923","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","All","White/Black/Asian/Mixed/Chinese/All","E09000026","ONS geography code","Redbridge","Girls","Boys/Girls/All","81","2037","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","All","White/Black/Asian/Mixed/Chinese/All","E09000026","ONS geography code","Redbridge","Boys","Boys/Girls/All","69","2188","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","All","White/Black/Asian/Mixed/Chinese/All","E09000026","ONS geography code","Redbridge","All","Boys/Girls/All","75","4225","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Asian","White/Black/Asian/Mixed/Chinese/All","E09000026","ONS geography code","Redbridge","Girls","Boys/Girls/All","85","1109","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Asian","White/Black/Asian/Mixed/Chinese/All","E09000026","ONS geography code","Redbridge","Boys","Boys/Girls/All","72","1205","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Asian","White/Black/Asian/Mixed/Chinese/All","E09000026","ONS geography code","Redbridge","All","Boys/Girls/All","79","2314","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Black","White/Black/Asian/Mixed/Chinese/All","E09000026","ONS geography code","Redbridge","Girls","Boys/Girls/All","77","142","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Black","White/Black/Asian/Mixed/Chinese/All","E09000026","ONS geography code","Redbridge","Boys","Boys/Girls/All","64","158","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Black","White/Black/Asian/Mixed/Chinese/All","E09000026","ONS geography code","Redbridge","All","Boys/Girls/All","70","300","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Chinese","White/Black/Asian/Mixed/Chinese/All","E09000026","ONS geography code","Redbridge","Girls","Boys/Girls/All","83","12","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Chinese","White/Black/Asian/Mixed/Chinese/All","E09000026","ONS geography code","Redbridge","Boys","Boys/Girls/All","85","20","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Chinese","White/Black/Asian/Mixed/Chinese/All","E09000026","ONS geography code","Redbridge","All","Boys/Girls/All","84","32","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Mixed","White/Black/Asian/Mixed/Chinese/All","E09000026","ONS geography code","Redbridge","Girls","Boys/Girls/All","84","159","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Mixed","White/Black/Asian/Mixed/Chinese/All","E09000026","ONS geography code","Redbridge","Boys","Boys/Girls/All","74","170","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Mixed","White/Black/Asian/Mixed/Chinese/All","E09000026","ONS geography code","Redbridge","All","Boys/Girls/All","78","329","","Local Authority"
