"Measure","Ethnicity","Ethnicity_type","Time","Time_type","Geography","Geography_type","Geography_code","Gender","Gender_type","Destination","Value","Value_type","Denominator","Numerator"
"Pupil destination after key stage 4 study (Percentage %)","Black Caribbean","Ethnicities used in National Pupil Database (19)","2015/16","Academic year","England","Country","E92000001","All","All","Education","89","% of cohort","7152","6371"
"Pupil destination after key stage 4 study (Percentage %)","Indian","Ethnicities used in National Pupil Database (19)","2015/16","Academic year","England","Country","E92000001","All","All","Education","96","% of cohort","13211","12654"
"Pupil destination after key stage 4 study (Percentage %)","Black - African","Ethnicities used in National Pupil Database (19)","2015/16","Academic year","England","Country","E92000001","All","All","Education","93","% of cohort","16391","15321"
"Pupil destination after key stage 4 study (Percentage %)","Any other Black background","Ethnicities used in National Pupil Database (19)","2015/16","Academic year","England","Country","E92000001","All","All","Education","91","% of cohort","3166","2867"
"Pupil destination after key stage 4 study (Percentage %)","Other","Ethnicities used in National Pupil Database (19)","2015/16","Academic year","England","Country","E92000001","All","All","Education","92","% of cohort","7652","7009"
"Pupil destination after key stage 4 study (Percentage %)","White - Irish","Ethnicities used in National Pupil Database (19)","2015/16","Academic year","England","Country","E92000001","All","All","Education","89","% of cohort","1848","1652"
"Pupil destination after key stage 4 study (Percentage %)","Any other White background","Ethnicities used in National Pupil Database (19)","2015/16","Academic year","England","Country","E92000001","All","All","Education","89","% of cohort","22210","19834"
"Pupil destination after key stage 4 study (Percentage %)","White and Black Caribbean","Ethnicities used in National Pupil Database (19)","2015/16","Academic year","England","Country","E92000001","All","All","Education","84","% of cohort","7104","5948"
"Pupil destination after key stage 4 study (Percentage %)","Any other mixed background","Ethnicities used in National Pupil Database (19)","2015/16","Academic year","England","Country","E92000001","All","All","Education","89","% of cohort","7672","6849"
"Pupil destination after key stage 4 study (Percentage %)","Pakistani","Ethnicities used in National Pupil Database (19)","2015/16","Academic year","England","Country","E92000001","All","All","Education","92","% of cohort","19602","18064"
"Pupil destination after key stage 4 study (Percentage %)","Chinese","Ethnicities used in National Pupil Database (19)","2015/16","Academic year","England","Country","E92000001","All","All","Education","98","% of cohort","2042","1994"
"Pupil destination after key stage 4 study (Percentage %)","Bangladeshi","Ethnicities used in National Pupil Database (19)","2015/16","Academic year","England","Country","E92000001","All","All","No sustained education/employment","3","% of cohort","7874","259"
"Pupil destination after key stage 4 study (Percentage %)","White and Black African","Ethnicities used in National Pupil Database (19)","2015/16","Academic year","England","Country","E92000001","All","All","No sustained education/employment","5","% of cohort","2479","126"
"Pupil destination after key stage 4 study (Percentage %)","Any other Asian background","Ethnicities used in National Pupil Database (19)","2015/16","Academic year","England","Country","E92000001","All","All","No sustained education/employment","3","% of cohort","8087","220"
"Pupil destination after key stage 4 study (Percentage %)","White - British","Ethnicities used in National Pupil Database (19)","2015/16","Academic year","England","Country","E92000001","All","All","No sustained education/employment","5","% of cohort","404898","21505"
"Pupil destination after key stage 4 study (Percentage %)","Traveller of Irish heritage","Ethnicities used in National Pupil Database (19)","2015/16","Academic year","England","Country","E92000001","All","All","No sustained education/employment","24","% of cohort","130","31"
"Pupil destination after key stage 4 study (Percentage %)","White and Asian","Ethnicities used in National Pupil Database (19)","2015/16","Academic year","England","Country","E92000001","All","All","No sustained education/employment","5","% of cohort","4778","237"
"Pupil destination after key stage 4 study (Percentage %)","Unclassified","Ethnicities used in National Pupil Database (19)","2015/16","Academic year","England","Country","E92000001","All","All","No sustained education/employment","8","% of cohort","5990","463"
"Pupil destination after key stage 4 study (Percentage %)","Gypsy / Roma","Ethnicities used in National Pupil Database (19)","2015/16","Academic year","England","Country","E92000001","All","All","No sustained education/employment","27","% of cohort","1003","266"
"Pupil destination after key stage 4 study (Percentage %)","Black Caribbean","Ethnicities used in National Pupil Database (19)","2015/16","Academic year","England","Country","E92000001","All","All","No sustained education/employment","6","% of cohort","7152","419"
"Pupil destination after key stage 4 study (Percentage %)","Indian","Ethnicities used in National Pupil Database (19)","2015/16","Academic year","England","Country","E92000001","All","All","No sustained education/employment","2","% of cohort","13211","229"
"Pupil destination after key stage 4 study (Percentage %)","Black - African","Ethnicities used in National Pupil Database (19)","2015/16","Academic year","England","Country","E92000001","All","All","No sustained education/employment","3","% of cohort","16391","535"
"Pupil destination after key stage 4 study (Percentage %)","Any other Black background","Ethnicities used in National Pupil Database (19)","2015/16","Academic year","England","Country","E92000001","All","All","No sustained education/employment","5","% of cohort","3166","156"
"Pupil destination after key stage 4 study (Percentage %)","Other","Ethnicities used in National Pupil Database (19)","2015/16","Academic year","England","Country","E92000001","All","All","No sustained education/employment","4","% of cohort","7652","343"
"Pupil destination after key stage 4 study (Percentage %)","White - Irish","Ethnicities used in National Pupil Database (19)","2015/16","Academic year","England","Country","E92000001","All","All","No sustained education/employment","5","% of cohort","1848","87"
"Pupil destination after key stage 4 study (Percentage %)","Any other White background","Ethnicities used in National Pupil Database (19)","2015/16","Academic year","England","Country","E92000001","All","All","No sustained education/employment","5","% of cohort","22210","1110"
"Pupil destination after key stage 4 study (Percentage %)","White and Black Caribbean","Ethnicities used in National Pupil Database (19)","2015/16","Academic year","England","Country","E92000001","All","All","No sustained education/employment","8","% of cohort","7104","559"
"Pupil destination after key stage 4 study (Percentage %)","Any other mixed background","Ethnicities used in National Pupil Database (19)","2015/16","Academic year","England","Country","E92000001","All","All","No sustained education/employment","6","% of cohort","7672","422"
"Pupil destination after key stage 4 study (Percentage %)","Pakistani","Ethnicities used in National Pupil Database (19)","2015/16","Academic year","England","Country","E92000001","All","All","No sustained education/employment","4","% of cohort","19602","851"
"Pupil destination after key stage 4 study (Percentage %)","Chinese","Ethnicities used in National Pupil Database (19)","2015/16","Academic year","England","Country","E92000001","All","All","No sustained education/employment","1","% of cohort","2042","25"
"Pupil destination after key stage 4 study (Percentage %)","Bangladeshi","Ethnicities used in National Pupil Database (19)","2015/16","Academic year","England","Country","E92000001","All","All","Employment","1","% of cohort","7874","69"
"Pupil destination after key stage 4 study (Percentage %)","White and Black African","Ethnicities used in National Pupil Database (19)","2015/16","Academic year","England","Country","E92000001","All","All","Employment","2","% of cohort","2479","43"
"Pupil destination after key stage 4 study (Percentage %)","Any other Asian background","Ethnicities used in National Pupil Database (19)","2015/16","Academic year","England","Country","E92000001","All","All","Employment","1","% of cohort","8087","59"
