"Measure","Time","Time_type","Ethnicity","Ethnicity_type","Geography","Geography_type","Geography_name","Gender","Gender_type","Value","Denominator","Value Note","Geography name"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Chinese","White/Black/Asian/Mixed/Chinese/All","E12000009","ONS geography code","South West","Female","Male/Female/All","80","90","","Regional"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Mixed","White/Black/Asian/Mixed/Chinese/All","E12000009","ONS geography code","South West","Female","Male/Female/All","77","1190","","Regional"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","White","White/Black/Asian/Mixed/Chinese/All","E12000009","ONS geography code","South West","Female","Male/Female/All","78","25740","","Regional"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","All","White/Black/Asian/Mixed/Chinese/All","E12000009","ONS geography code","South West","Female","Male/Female/All","77","29290","","Regional"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Asian","White/Black/Asian/Mixed/Chinese/All","E13000001","ONS geography code","Inner London","Female","Male/Female/All","79","3220","","Regional"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Black","White/Black/Asian/Mixed/Chinese/All","E13000001","ONS geography code","Inner London","Female","Male/Female/All","79","3780","","Regional"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Chinese","White/Black/Asian/Mixed/Chinese/All","E13000001","ONS geography code","Inner London","Female","Male/Female/All","84","180","","Regional"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Mixed","White/Black/Asian/Mixed/Chinese/All","E13000001","ONS geography code","Inner London","Female","Male/Female/All","82","2170","","Regional"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","White","White/Black/Asian/Mixed/Chinese/All","E13000001","ONS geography code","Inner London","Female","Male/Female/All","83","5910","","Regional"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","All","White/Black/Asian/Mixed/Chinese/All","E13000001","ONS geography code","Inner London","Female","Male/Female/All","79","17490","","Regional"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Asian","White/Black/Asian/Mixed/Chinese/All","E13000002","ONS geography code","Outer London","Female","Male/Female/All","82","7170","","Regional"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Black","White/Black/Asian/Mixed/Chinese/All","E13000002","ONS geography code","Outer London","Female","Male/Female/All","78","4410","","Regional"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Chinese","White/Black/Asian/Mixed/Chinese/All","E13000002","ONS geography code","Outer London","Female","Male/Female/All","89","310","","Regional"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Mixed","White/Black/Asian/Mixed/Chinese/All","E13000002","ONS geography code","Outer London","Female","Male/Female/All","83","3540","","Regional"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","White","White/Black/Asian/Mixed/Chinese/All","E13000002","ONS geography code","Outer London","Female","Male/Female/All","80","14990","","Regional"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","All","White/Black/Asian/Mixed/Chinese/All","E13000002","ONS geography code","Outer London","Female","Male/Female/All","80","33380","","Regional"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Asian","White/Black/Asian/Mixed/Chinese/All","Total","ONS geography code","England","Female","Male/Female/All","76","33995","","Country"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Black","White/Black/Asian/Mixed/Chinese/All","Total","ONS geography code","England","Female","Male/Female/All","76","15955","","Country"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Chinese","White/Black/Asian/Mixed/Chinese/All","Total","ONS geography code","England","Female","Male/Female/All","83","1595","","Country"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Mixed","White/Black/Asian/Mixed/Chinese/All","Total","ONS geography code","England","Female","Male/Female/All","79","20224","","Country"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","White","White/Black/Asian/Mixed/Chinese/All","Total","ONS geography code","England","Female","Male/Female/All","78","230864","","Country"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","All","White/Black/Asian/Mixed/Chinese/All","Total","ONS geography code","England","Female","Male/Female/All","77","318270","","Country"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Asian","White/Black/Asian/Mixed/Chinese/All","E06000001","ONS geography code","Hartlepool","Male","Male/Female/All","56","9","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Black","White/Black/Asian/Mixed/Chinese/All","E06000001","ONS geography code","Hartlepool","Male","Male/Female/All","x","4","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Chinese","White/Black/Asian/Mixed/Chinese/All","E06000001","ONS geography code","Hartlepool","Male","Male/Female/All","x","x","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Mixed","White/Black/Asian/Mixed/Chinese/All","E06000001","ONS geography code","Hartlepool","Male","Male/Female/All","x","5","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","White","White/Black/Asian/Mixed/Chinese/All","E06000001","ONS geography code","Hartlepool","Male","Male/Female/All","61","517","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","All","White/Black/Asian/Mixed/Chinese/All","E06000001","ONS geography code","Hartlepool","Male","Male/Female/All","61","540","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Asian","White/Black/Asian/Mixed/Chinese/All","E06000002","ONS geography code","Middlesbrough","Male","Male/Female/All","46","107","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Black","White/Black/Asian/Mixed/Chinese/All","E06000002","ONS geography code","Middlesbrough","Male","Male/Female/All","50","10","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Chinese","White/Black/Asian/Mixed/Chinese/All","E06000002","ONS geography code","Middlesbrough","Male","Male/Female/All","100","3","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Mixed","White/Black/Asian/Mixed/Chinese/All","E06000002","ONS geography code","Middlesbrough","Male","Male/Female/All","56","64","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","White","White/Black/Asian/Mixed/Chinese/All","E06000002","ONS geography code","Middlesbrough","Male","Male/Female/All","55","799","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","All","White/Black/Asian/Mixed/Chinese/All","E06000002","ONS geography code","Middlesbrough","Male","Male/Female/All","52","1034","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Asian","White/Black/Asian/Mixed/Chinese/All","E06000003","ONS geography code","Redcar and Cleveland","Male","Male/Female/All","x","4","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Black","White/Black/Asian/Mixed/Chinese/All","E06000003","ONS geography code","Redcar and Cleveland","Male","Male/Female/All","x","x","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Chinese","White/Black/Asian/Mixed/Chinese/All","E06000003","ONS geography code","Redcar and Cleveland","Male","Male/Female/All",".","0","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Mixed","White/Black/Asian/Mixed/Chinese/All","E06000003","ONS geography code","Redcar and Cleveland","Male","Male/Female/All","78","18","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","White","White/Black/Asian/Mixed/Chinese/All","E06000003","ONS geography code","Redcar and Cleveland","Male","Male/Female/All","62","798","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","All","White/Black/Asian/Mixed/Chinese/All","E06000003","ONS geography code","Redcar and Cleveland","Male","Male/Female/All","62","828","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Asian","White/Black/Asian/Mixed/Chinese/All","E06000004","ONS geography code","Stockton-on-Tees","Male","Male/Female/All","37","62","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Black","White/Black/Asian/Mixed/Chinese/All","E06000004","ONS geography code","Stockton-on-Tees","Male","Male/Female/All","43","14","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Chinese","White/Black/Asian/Mixed/Chinese/All","E06000004","ONS geography code","Stockton-on-Tees","Male","Male/Female/All","x","7","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Mixed","White/Black/Asian/Mixed/Chinese/All","E06000004","ONS geography code","Stockton-on-Tees","Male","Male/Female/All","65","48","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","White","White/Black/Asian/Mixed/Chinese/All","E06000004","ONS geography code","Stockton-on-Tees","Male","Male/Female/All","63","1153","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","All","White/Black/Asian/Mixed/Chinese/All","E06000004","ONS geography code","Stockton-on-Tees","Male","Male/Female/All","61","1321","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Asian","White/Black/Asian/Mixed/Chinese/All","E06000005","ONS geography code","Darlington","Male","Male/Female/All","72","18","","Local Authority"
