"Measure","Time","Time_type","Ethnicity","Ethnicity_type","Geography","Geography_type","Income Quintile Distribution","Value"
"Quintile distribution of income Before Housing Costs","2010/11; 2011/12; 2012/13","3-Year average","Bangladeshi","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in third income quintile","13"
"Quintile distribution of income Before Housing Costs","2010/11; 2011/12; 2012/13","3-Year average","Bangladeshi","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in fourth income quintile","6"
"Quintile distribution of income Before Housing Costs","2010/11; 2011/12; 2012/13","3-Year average","Bangladeshi","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in top income quintile","5"
"Quintile distribution of income Before Housing Costs","2010/11; 2011/12; 2012/13","3-Year average","Chinese","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in bottom income quintile","37"
"Quintile distribution of income Before Housing Costs","2010/11; 2011/12; 2012/13","3-Year average","Chinese","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in second income quintile","12"
"Quintile distribution of income Before Housing Costs","2010/11; 2011/12; 2012/13","3-Year average","Chinese","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in third income quintile","14"
"Quintile distribution of income Before Housing Costs","2010/11; 2011/12; 2012/13","3-Year average","Chinese","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in fourth income quintile","14"
"Quintile distribution of income Before Housing Costs","2010/11; 2011/12; 2012/13","3-Year average","Chinese","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in top income quintile","24"
"Quintile distribution of income Before Housing Costs","2010/11; 2011/12; 2012/13","3-Year average","Other Asian","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in bottom income quintile","29"
"Quintile distribution of income Before Housing Costs","2010/11; 2011/12; 2012/13","3-Year average","Other Asian","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in second income quintile","24"
"Quintile distribution of income Before Housing Costs","2010/11; 2011/12; 2012/13","3-Year average","Other Asian","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in third income quintile","18"
"Quintile distribution of income Before Housing Costs","2010/11; 2011/12; 2012/13","3-Year average","Other Asian","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in fourth income quintile","15"
"Quintile distribution of income Before Housing Costs","2010/11; 2011/12; 2012/13","3-Year average","Other Asian","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in top income quintile","15"
"Quintile distribution of income Before Housing Costs","2010/11; 2011/12; 2012/13","3-Year average","Black ","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in bottom income quintile","29"
"Quintile distribution of income Before Housing Costs","2010/11; 2011/12; 2012/13","3-Year average","Black ","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in second income quintile","24"
"Quintile distribution of income Before Housing Costs","2010/11; 2011/12; 2012/13","3-Year average","Black ","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in third income quintile","19"
"Quintile distribution of income Before Housing Costs","2010/11; 2011/12; 2012/13","3-Year average","Black ","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in fourth income quintile","16"
"Quintile distribution of income Before Housing Costs","2010/11; 2011/12; 2012/13","3-Year average","Black ","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in top income quintile","11"
"Quintile distribution of income Before Housing Costs","2010/11; 2011/12; 2012/13","3-Year average","Other","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in bottom income quintile","31"
"Quintile distribution of income Before Housing Costs","2010/11; 2011/12; 2012/13","3-Year average","Other","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in second income quintile","21"
"Quintile distribution of income Before Housing Costs","2010/11; 2011/12; 2012/13","3-Year average","Other","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in third income quintile","17"
"Quintile distribution of income Before Housing Costs","2010/11; 2011/12; 2012/13","3-Year average","Other","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in fourth income quintile","15"
"Quintile distribution of income Before Housing Costs","2010/11; 2011/12; 2012/13","3-Year average","Other","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in top income quintile","15"
"Quintile distribution of income After Housing Costs","2010/11; 2011/12; 2012/13","3-Year average","White","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in bottom income quintile","18"
"Quintile distribution of income After Housing Costs","2010/11; 2011/12; 2012/13","3-Year average","White","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in second income quintile","20"
"Quintile distribution of income After Housing Costs","2010/11; 2011/12; 2012/13","3-Year average","White","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in third income quintile","21"
"Quintile distribution of income After Housing Costs","2010/11; 2011/12; 2012/13","3-Year average","White","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in fourth income quintile","21"
"Quintile distribution of income After Housing Costs","2010/11; 2011/12; 2012/13","3-Year average","White","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in top income quintile","21"
"Quintile distribution of income After Housing Costs","2010/11; 2011/12; 2012/13","3-Year average","White British","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in bottom income quintile","17"
"Quintile distribution of income After Housing Costs","2010/11; 2011/12; 2012/13","3-Year average","White British","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in second income quintile","20"
"Quintile distribution of income After Housing Costs","2010/11; 2011/12; 2012/13","3-Year average","White British","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in third income quintile","21"
"Quintile distribution of income After Housing Costs","2010/11; 2011/12; 2012/13","3-Year average","White British","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in fourth income quintile","21"
"Quintile distribution of income After Housing Costs","2010/11; 2011/12; 2012/13","3-Year average","White British","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in top income quintile","21"
"Quintile distribution of income After Housing Costs","2010/11; 2011/12; 2012/13","3-Year average","White Other","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in bottom income quintile","27"
"Quintile distribution of income After Housing Costs","2010/11; 2011/12; 2012/13","3-Year average","White Other","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in second income quintile","20"
"Quintile distribution of income After Housing Costs","2010/11; 2011/12; 2012/13","3-Year average","White Other","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in third income quintile","16"
"Quintile distribution of income After Housing Costs","2010/11; 2011/12; 2012/13","3-Year average","White Other","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in fourth income quintile","16"
"Quintile distribution of income After Housing Costs","2010/11; 2011/12; 2012/13","3-Year average","White Other","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in top income quintile","21"
"Quintile distribution of income After Housing Costs","2010/11; 2011/12; 2012/13","3-Year average","Mixed","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in bottom income quintile","36"
"Quintile distribution of income After Housing Costs","2010/11; 2011/12; 2012/13","3-Year average","Mixed","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in second income quintile","19"
"Quintile distribution of income After Housing Costs","2010/11; 2011/12; 2012/13","3-Year average","Mixed","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in third income quintile","18"
"Quintile distribution of income After Housing Costs","2010/11; 2011/12; 2012/13","3-Year average","Mixed","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in fourth income quintile","13"
"Quintile distribution of income After Housing Costs","2010/11; 2011/12; 2012/13","3-Year average","Mixed","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in top income quintile","14"
"Quintile distribution of income After Housing Costs","2010/11; 2011/12; 2012/13","3-Year average","Asian","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in bottom income quintile","37"
"Quintile distribution of income After Housing Costs","2010/11; 2011/12; 2012/13","3-Year average","Asian","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in second income quintile","22"
"Quintile distribution of income After Housing Costs","2010/11; 2011/12; 2012/13","3-Year average","Asian","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in third income quintile","14"
"Quintile distribution of income After Housing Costs","2010/11; 2011/12; 2012/13","3-Year average","Asian","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in fourth income quintile","13"
"Quintile distribution of income After Housing Costs","2010/11; 2011/12; 2012/13","3-Year average","Asian","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in top income quintile","13"
