"Measure","Ethnicity","Ethnicity_type","Time","Time_type","Geography","Geography_type","Geography_code","Gender","Value","Value_type","Denominator","Numerator"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Mixed","ONS 2011 5+1","2019-2020","Academic year","Bromley","Local authority","E09000006","Boys","48.8","%","166","81"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Mixed","ONS 2011 5+1","2019-2020","Academic year","Bromley","Local authority","E09000006","Girls","58.3","%","175","102"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Asian","ONS 2011 5+1","2019-2020","Academic year","Luton","Local authority","E06000032","All","48.6","%","1274","619"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","All","ONS 2011 5+1","2019-2020","Academic year","Bromley","Local authority","E09000006","Boys","51.6","%","1637","844"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","All","ONS 2011 5+1","2019-2020","Academic year","Bromley","Local authority","E09000006","Girls","61.9","%","1774","1098"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Black","ONS 2011 5+1","2019-2020","Academic year","Luton","Local authority","E06000032","All","47.3","%","311","147"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","White","ONS 2011 5+1","2019-2020","Academic year","Bromley","Local authority","E09000006","Boys","50","%","1114","557"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","White","ONS 2011 5+1","2019-2020","Academic year","Bromley","Local authority","E09000006","Girls","59","%","1200","708"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Chinese","ONS 2011 5+1","2019-2020","Academic year","Luton","Local authority","E06000032","All","100","%","4","4"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Asian","ONS 2011 5+1","2019-2020","Academic year","Croydon","Local authority","E09000008","Boys","61","%","241","147"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Asian","ONS 2011 5+1","2019-2020","Academic year","Croydon","Local authority","E09000008","Girls","72.9","%","247","180"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Mixed","ONS 2011 5+1","2019-2020","Academic year","Luton","Local authority","E06000032","All","35.7","%","207","74"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Black","ONS 2011 5+1","2019-2020","Academic year","Croydon","Local authority","E09000008","Boys","33.8","%","595","201"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Black","ONS 2011 5+1","2019-2020","Academic year","Croydon","Local authority","E09000008","Girls","47.6","%","578","275"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","White","ONS 2011 5+1","2019-2020","Academic year","Luton","Local authority","E06000032","All","36.4","%","879","320"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Chinese","ONS 2011 5+1","2019-2020","Academic year","Croydon","Local authority","E09000008","Boys","90","%","10","9"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Chinese","ONS 2011 5+1","2019-2020","Academic year","Croydon","Local authority","E09000008","Girls","71.4","%","7","5"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","All","ONS 2011 5+1","2019-2020","Academic year","Manchester","Local authority","E08000003","All","43","%","5483","2355"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Mixed","ONS 2011 5+1","2019-2020","Academic year","Croydon","Local authority","E09000008","Boys","47.1","%","329","155"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Mixed","ONS 2011 5+1","2019-2020","Academic year","Croydon","Local authority","E09000008","Girls","50.5","%","309","156"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Asian","ONS 2011 5+1","2019-2020","Academic year","Manchester","Local authority","E08000003","All","49.8","%","1323","659"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","All","ONS 2011 5+1","2019-2020","Academic year","Croydon","Local authority","E09000008","Boys","43.6","%","1886","823"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","All","ONS 2011 5+1","2019-2020","Academic year","Croydon","Local authority","E09000008","Girls","54.3","%","1869","1014"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Black","ONS 2011 5+1","2019-2020","Academic year","Manchester","Local authority","E08000003","All","43.7","%","993","434"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","White","ONS 2011 5+1","2019-2020","Academic year","Croydon","Local authority","E09000008","Boys","44.4","%","626","278"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","White","ONS 2011 5+1","2019-2020","Academic year","Croydon","Local authority","E09000008","Girls","55.2","%","643","355"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Chinese","ONS 2011 5+1","2019-2020","Academic year","Manchester","Local authority","E08000003","All","65.7","%","35","23"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Asian","ONS 2011 5+1","2019-2020","Academic year","Ealing","Local authority","E09000009","Boys","54.9","%","475","261"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Asian","ONS 2011 5+1","2019-2020","Academic year","Ealing","Local authority","E09000009","Girls","62.6","%","465","291"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Mixed","ONS 2011 5+1","2019-2020","Academic year","Manchester","Local authority","E08000003","All","39.6","%","512","203"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Black","ONS 2011 5+1","2019-2020","Academic year","Ealing","Local authority","E09000009","Boys","44.8","%","248","111"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Black","ONS 2011 5+1","2019-2020","Academic year","Ealing","Local authority","E09000009","Girls","60.7","%","280","170"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","White","ONS 2011 5+1","2019-2020","Academic year","Manchester","Local authority","E08000003","All","39.4","%","2194","864"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Chinese","ONS 2011 5+1","2019-2020","Academic year","Ealing","Local authority","E09000009","Boys","77.8","%","9","7"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Chinese","ONS 2011 5+1","2019-2020","Academic year","Ealing","Local authority","E09000009","Girls","100","%","6","6"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","All","ONS 2011 5+1","2019-2020","Academic year","Medway","Local authority","E06000035","All","49","%","3091","1514"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Mixed","ONS 2011 5+1","2019-2020","Academic year","Ealing","Local authority","E09000009","Boys","63.1","%","111","70"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Mixed","ONS 2011 5+1","2019-2020","Academic year","Ealing","Local authority","E09000009","Girls","58.2","%","110","64"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Asian","ONS 2011 5+1","2019-2020","Academic year","Medway","Local authority","E06000035","All","77.5","%","178","138"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","All","ONS 2011 5+1","2019-2020","Academic year","Ealing","Local authority","E09000009","Boys","53.2","%","1525","812"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","All","ONS 2011 5+1","2019-2020","Academic year","Ealing","Local authority","E09000009","Girls","63","%","1518","957"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Black","ONS 2011 5+1","2019-2020","Academic year","Medway","Local authority","E06000035","All","69.5","%","223","155"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","White","ONS 2011 5+1","2019-2020","Academic year","Ealing","Local authority","E09000009","Boys","56.4","%","415","234"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","White","ONS 2011 5+1","2019-2020","Academic year","Ealing","Local authority","E09000009","Girls","68.8","%","397","273"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Chinese","ONS 2011 5+1","2019-2020","Academic year","Medway","Local authority","E06000035","All","75","%","8","6"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Asian","ONS 2011 5+1","2019-2020","Academic year","Enfield","Local authority","E09000010","Boys","68.8","%","160","110"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Asian","ONS 2011 5+1","2019-2020","Academic year","Enfield","Local authority","E09000010","Girls","75.6","%","156","118"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Mixed","ONS 2011 5+1","2019-2020","Academic year","Medway","Local authority","E06000035","All","56.4","%","181","102"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Black","ONS 2011 5+1","2019-2020","Academic year","Enfield","Local authority","E09000010","Boys","36.6","%","467","171"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Black","ONS 2011 5+1","2019-2020","Academic year","Enfield","Local authority","E09000010","Girls","52.6","%","496","261"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","White","ONS 2011 5+1","2019-2020","Academic year","Medway","Local authority","E06000035","All","44.6","%","2457","1096"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Chinese","ONS 2011 5+1","2019-2020","Academic year","Enfield","Local authority","E09000010","Boys","33.3","%","6","2"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Chinese","ONS 2011 5+1","2019-2020","Academic year","Enfield","Local authority","E09000010","Girls","80","%","5","4"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","All","ONS 2011 5+1","2019-2020","Academic year","Merton","Local authority","E09000024","All","54.5","%","1555","848"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Mixed","ONS 2011 5+1","2019-2020","Academic year","Enfield","Local authority","E09000010","Boys","47.6","%","168","80"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Mixed","ONS 2011 5+1","2019-2020","Academic year","Enfield","Local authority","E09000010","Girls","66.1","%","168","111"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Asian","ONS 2011 5+1","2019-2020","Academic year","Merton","Local authority","E09000024","All","63.6","%","275","175"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","All","ONS 2011 5+1","2019-2020","Academic year","Enfield","Local authority","E09000010","Boys","45.3","%","1942","880"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","All","ONS 2011 5+1","2019-2020","Academic year","Enfield","Local authority","E09000010","Girls","54.1","%","1825","987"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Black","ONS 2011 5+1","2019-2020","Academic year","Merton","Local authority","E09000024","All","43.1","%","276","119"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","White","ONS 2011 5+1","2019-2020","Academic year","Enfield","Local authority","E09000010","Boys","46","%","949","437"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","White","ONS 2011 5+1","2019-2020","Academic year","Enfield","Local authority","E09000010","Girls","47.8","%","849","406"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Chinese","ONS 2011 5+1","2019-2020","Academic year","Merton","Local authority","E09000024","All","57.1","%","7","4"
