"Measure","Measure_type","Ethnicity","Ethnicity_type","Time","Time_Type","Region","Age","Age_Type","Sex","Disability","Value","confidence_interval","Numerator","denominator","samp_size"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan16-Dec16","year","All","16-24","16-64","Male","unknown","!","!","!","!","!"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan16-Dec16","year","All","25-49","16-64","All","All","75.5","2.7","563500","746900","2520"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan16-Dec16","year","All","25-49","16-64","All","Disabled","54.4","8.8","48900","89800","310"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan16-Dec16","year","All","25-49","16-64","All","Non-disabled","78.7","2.7","509500","647400","2185"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan16-Dec16","year","All","25-49","16-64","All","unknown","!","!","!","!","!"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan16-Dec16","year","All","25-49","16-64","Female","All","70.3","3.7","300800","427800","1487"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan16-Dec16","year","All","25-49","16-64","Female","Disabled","58.6","10.7","35200","60100","205"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan16-Dec16","year","All","25-49","16-64","Female","Non-disabled","72.5","3.9","263800","364000","1270"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan16-Dec16","year","All","25-49","16-64","Female","unknown","!","!","!","!","!"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan16-Dec16","year","All","25-49","16-64","Male","All","82.3","3.7","262800","319100","1033"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan16-Dec16","year","All","25-49","16-64","Male","Disabled","46","15.1","13700","29700","105"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan16-Dec16","year","All","25-49","16-64","Male","Non-disabled","86.7","3.5","245700","283400","915"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan16-Dec16","year","All","25-49","16-64","Male","unknown","!","!","!","!","!"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan16-Dec16","year","All","50-64","16-64","All","All","72.8","4.2","220000","302100","1084"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan16-Dec16","year","All","50-64","16-64","All","Disabled","38.9","9","29400","75500","279"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan16-Dec16","year","All","50-64","16-64","All","Non-disabled","84.4","4","188200","222900","791"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan16-Dec16","year","All","50-64","16-64","All","unknown","!","!","!","!","!"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan16-Dec16","year","All","50-64","16-64","Female","All","69","5.9","112000","162300","580"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan16-Dec16","year","All","50-64","16-64","Female","Disabled","38.8","11.5","19200","49500","172"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan16-Dec16","year","All","50-64","16-64","Female","Non-disabled","82.9","5.8","91600","110500","399"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan16-Dec16","year","All","50-64","16-64","Female","unknown","!","!","!","!","!"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan16-Dec16","year","All","50-64","16-64","Male","All","77.3","5.8","108000","139800","504"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan16-Dec16","year","All","50-64","16-64","Male","Disabled","39.1","14.6","10200","26000","107"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan16-Dec16","year","All","50-64","16-64","Male","Non-disabled","86","5.4","96600","112300","392"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan16-Dec16","year","All","50-64","16-64","Male","unknown","!","!","!","!","!"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan16-Dec16","year","All","All","16-64","All","All","66.9","2.2","887500","1327300","4400"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan16-Dec16","year","All","All","16-64","All","Disabled","44","6","82900","188500","652"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan16-Dec16","year","All","All","16-64","All","Non-disabled","70.9","2.3","797100","1123500","3703"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan16-Dec16","year","All","All","16-64","All","unknown","!","!","!","!","!"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan16-Dec16","year","All","All","16-64","Female","All","63.9","3","472400","739400","2478"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan16-Dec16","year","All","All","16-64","Female","Disabled","46.7","7.6","57600","123300","413"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan16-Dec16","year","All","All","16-64","Female","Non-disabled","67.6","3.2","411900","609200","2042"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan16-Dec16","year","All","All","16-64","Female","unknown","!","!","!","!","!"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan16-Dec16","year","All","All","16-64","Male","All","70.6","3.2","415200","587900","1922"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan16-Dec16","year","All","All","16-64","Male","Disabled","38.9","9.8","25400","65300","239"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan16-Dec16","year","All","All","16-64","Male","Non-disabled","74.9","3.3","385200","514300","1661"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan16-Dec16","year","All","All","16-64","Male","unknown","!","!","!","!","!"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan16-Dec16","year","East Midlands","All","16-64","All","All","67.4","9.3","41800","62000","241"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan16-Dec16","year","East Midlands","All","16-64","All","Disabled","!","!","!","!","!"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan16-Dec16","year","East Midlands","All","16-64","All","Non-disabled","73.6","9.6","38100","51700","201"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan16-Dec16","year","East Midlands","All","16-64","All","unknown","!","!","!","!","!"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan16-Dec16","year","East of England","All","16-64","All","All","72.4","7.1","66000","91100","381"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan16-Dec16","year","East of England","All","16-64","All","Disabled","!","!","!","!","!"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan16-Dec16","year","East of England","All","16-64","All","Non-disabled","73.8","7.7","57400","77800","314"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan16-Dec16","year","East of England","All","16-64","All","unknown","!","!","!","!","!"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan16-Dec16","year","London","All","16-64","All","All","68.7","3.3","485300","706200","1872"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan16-Dec16","year","London","All","16-64","All","Disabled","42.8","9.1","43700","102000","285"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan16-Dec16","year","London","All","16-64","All","Non-disabled","73.3","3.5","434500","592700","1561"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan16-Dec16","year","London","All","16-64","All","unknown","!","!","!","!","!"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan16-Dec16","year","North East","All","16-64","All","All","!","!","!","!","!"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan16-Dec16","year","North East","All","16-64","All","Disabled","!","!","!","!","!"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan16-Dec16","year","North East","All","16-64","All","Non-disabled","!","!","!","!","!"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan16-Dec16","year","North East","All","16-64","All","unknown","!","!","!","!","!"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan16-Dec16","year","North West","All","16-64","All","All","58.8","7.4","55900","95000","420"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan16-Dec16","year","North West","All","16-64","All","Disabled","!","!","!","!","!"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan16-Dec16","year","North West","All","16-64","All","Non-disabled","62.2","8","49600","79800","352"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan16-Dec16","year","North West","All","16-64","All","unknown","!","!","!","!","!"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan16-Dec16","year","Scotland","All","16-64","All","All","60.9","15","15700","25700","102"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan16-Dec16","year","Scotland","All","16-64","All","Disabled","!","!","!","!","!"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan16-Dec16","year","Scotland","All","16-64","All","Non-disabled","!","!","!","!","!"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan16-Dec16","year","Scotland","All","16-64","All","unknown","!","!","!","!","!"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan16-Dec16","year","South East","All","16-64","All","All","68.3","6.7","64700","94800","459"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan16-Dec16","year","South East","All","16-64","All","Disabled","!","!","!","!","!"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan16-Dec16","year","South East","All","16-64","All","Non-disabled","71.5","7","59200","82800","394"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan16-Dec16","year","South East","All","16-64","All","unknown","!","!","!","!","!"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan16-Dec16","year","South West","All","16-64","All","All","62.4","14.7","17300","27800","104"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan16-Dec16","year","South West","All","16-64","All","Disabled","!","!","!","!","!"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan16-Dec16","year","South West","All","16-64","All","Non-disabled","!","!","!","!","!"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan16-Dec16","year","South West","All","16-64","All","unknown","!","!","!","!","!"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan16-Dec16","year","Wales","All","16-64","All","All","!","!","!","!","!"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan16-Dec16","year","Wales","All","16-64","All","Disabled","!","!","!","!","!"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan16-Dec16","year","Wales","All","16-64","All","Non-disabled","!","!","!","!","!"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan16-Dec16","year","Wales","All","16-64","All","unknown","!","!","!","!","!"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan16-Dec16","year","West Midlands","All","16-64","All","All","59.6","6.9","82600","138500","479"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan16-Dec16","year","West Midlands","All","16-64","All","Disabled","!","!","!","!","!"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan16-Dec16","year","West Midlands","All","16-64","All","Non-disabled","63.3","7.3","76100","120100","415"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan16-Dec16","year","West Midlands","All","16-64","All","unknown","!","!","!","!","!"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan16-Dec16","year","Yorkshire and The Humber","All","16-64","All","All","74.7","10","43800","58600","182"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan16-Dec16","year","Yorkshire and The Humber","All","16-64","All","Disabled","!","!","!","!","!"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan16-Dec16","year","Yorkshire and The Humber","All","16-64","All","Non-disabled","79.1","10","40100","50700","159"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan16-Dec16","year","Yorkshire and The Humber","All","16-64","All","unknown","!","!","!","!","!"
"Employed","Percentage of individuals employed","Indian","Detailed","Jan16-Dec16","year","All","16-24","16-64","All","All","34.6","6.4","54900","158700","531"
