"Measure","Ethnicity","Ethnicity_type","Time","Time_type","Geography","Geography_type","Geography_code","Gender","Age","Value","Value_type","Numerator","Denominator"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Barnet","Country","E09000003","All","10-11","80","%","330","410"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Barnsley","Country","E08000016","All","10-11","83","%","44","53"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Bath and North East Somerset","Country","E06000022","All","10-11","76","%","76","100"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Bedford","Country","E06000055","All","10-11","58","%","115","200"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Bexley","Country","E09000004","All","10-11","76","%","176","233"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Birmingham","Country","E08000025","All","10-11","70","%","932","1323"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Blackburn with Darwen","Country","E06000008","All","10-11","83","%","53","64"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Blackpool","Country","E06000009","All","10-11","75","%","41","55"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Bolton","Country","E08000001","All","10-11","84","%","129","153"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Bournemouth","Country","E06000028","All","10-11","79","%","84","107"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Bracknell Forest","Country","E06000036","All","10-11","75","%","62","83"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Bradford","Country","E08000032","All","10-11","72","%","297","415"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Brent","Country","E09000005","All","10-11","73","%","189","258"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Brighton and Hove","Country","E06000043","All","10-11","77","%","230","297"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Bristol, City of","Country","E06000023","All","10-11","70","%","253","364"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Bromley","Country","E09000006","All","10-11","86","%","352","407"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Buckinghamshire","Country","E10000002","All","10-11","73","%","329","449"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Bury","Country","E08000002","All","10-11","67","%","79","118"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Calderdale","Country","E08000033","All","10-11","68","%","64","94"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Cambridgeshire","Country","E10000003","All","10-11","75","%","272","361"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Camden","Country","E09000007","All","10-11","85","%","145","170"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Central Bedfordshire","Country","E06000056","All","10-11","72","%","154","214"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Cheshire East","Country","E06000049","All","10-11","80","%","127","158"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Cheshire West and Chester","Country","E06000050","All","10-11","83","%","91","110"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","City of London","Country","E09000001","All","10-11","67","%","2","3"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Cornwall","Country","E06000052","All","10-11","75","%","89","119"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","County Durham","Country","E06000047","All","10-11","85","%","60","71"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Coventry","Country","E08000026","All","10-11","71","%","208","293"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Croydon","Country","E09000008","All","10-11","78","%","517","665"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Cumbria","Country","E10000006","All","10-11","75","%","47","63"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Darlington","Country","E06000005","All","10-11","72","%","21","29"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Derby","Country","E06000015","All","10-11","75","%","208","278"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Derbyshire","Country","E10000007","All","10-11","73","%","166","226"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Devon","Country","E10000008","All","10-11","82","%","147","179"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Doncaster","Country","E08000017","All","10-11","74","%","77","104"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Dorset","Country","E10000009","All","10-11","74","%","112","152"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Dudley","Country","E08000027","All","10-11","68","%","157","231"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Ealing","Country","E09000009","All","10-11","81","%","313","385"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","East Riding of Yorkshire","Country","E06000011","All","10-11","82","%","55","67"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","East Sussex","Country","E10000011","All","10-11","72","%","179","247"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Enfield","Country","E09000010","All","10-11","75","%","326","433"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Essex","Country","E10000012","All","10-11","76","%","591","781"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Gateshead","Country","E08000037","All","10-11","61","%","20","33"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Gloucestershire","Country","E10000013","All","10-11","69","%","223","321"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Greenwich","Country","E09000011","All","10-11","80","%","268","334"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Hackney","Country","E09000012","All","10-11","79","%","202","257"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Halton","Country","E06000006","All","10-11","80","%","32","40"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Hammersmith and Fulham","Country","E09000013","All","10-11","86","%","152","177"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Hampshire","Country","E10000014","All","10-11","78","%","445","569"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Haringey","Country","E09000014","All","10-11","81","%","262","324"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Harrow","Country","E09000015","All","10-11","84","%","173","205"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Hartlepool","Country","E06000001","All","10-11","92","%","11","12"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Havering","Country","E09000016","All","10-11","84","%","148","176"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Herefordshire, County of","Country","E06000019","All","10-11","67","%","29","43"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Hertfordshire","Country","E10000015","All","10-11","77","%","769","993"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Hillingdon","Country","E09000017","All","10-11","80","%","363","456"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Hounslow","Country","E09000018","All","10-11","79","%","199","251"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Isle of Wight","Country","E06000046","All","10-11","79","%","30","38"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Isles of Scilly","Country","E06000053","All","10-11","100","%","1","1"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Islington","Country","E09000019","All","10-11","78","%","226","291"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Kensington and Chelsea","Country","E09000020","All","10-11","86","%","152","176"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Kent","Country","E10000016","All","10-11","77","%","711","922"
