"Measure","Ethnicity","Ethnicity_type","Time","Time_type","Geography","Geography_type","Geography_code","Gender","Age","Value","Value_type","Numerator","Denominator"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Bolton","Country","E08000001","All","10-11","85","%","130","153"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Bournemouth","Country","E06000028","All","10-11","79","%","84","107"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Bracknell Forest","Country","E06000036","All","10-11","77","%","64","83"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Bradford","Country","E08000032","All","10-11","73","%","301","415"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Brent","Country","E09000005","All","10-11","72","%","185","258"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Brighton and Hove","Country","E06000043","All","10-11","81","%","240","297"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Bristol, City of","Country","E06000023","All","10-11","72","%","263","364"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Bromley","Country","E09000006","All","10-11","83","%","339","407"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Buckinghamshire","Country","E10000002","All","10-11","79","%","353","449"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Bury","Country","E08000002","All","10-11","74","%","87","118"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Calderdale","Country","E08000033","All","10-11","68","%","64","94"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Cambridgeshire","Country","E10000003","All","10-11","81","%","293","361"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Camden","Country","E09000007","All","10-11","89","%","152","170"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Central Bedfordshire","Country","E06000056","All","10-11","77","%","164","214"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Cheshire East","Country","E06000049","All","10-11","80","%","127","158"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Cheshire West and Chester","Country","E06000050","All","10-11","88","%","97","110"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","City of London","Country","E09000001","All","10-11","67","%","2","3"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Cornwall","Country","E06000052","All","10-11","81","%","96","119"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","County Durham","Country","E06000047","All","10-11","85","%","60","71"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Coventry","Country","E08000026","All","10-11","71","%","207","293"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Croydon","Country","E09000008","All","10-11","79","%","527","665"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Cumbria","Country","E10000006","All","10-11","76","%","48","63"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Darlington","Country","E06000005","All","10-11","69","%","20","29"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Derby","Country","E06000015","All","10-11","79","%","220","278"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Derbyshire","Country","E10000007","All","10-11","72","%","162","226"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Devon","Country","E10000008","All","10-11","87","%","155","179"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Doncaster","Country","E08000017","All","10-11","73","%","76","104"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Dorset","Country","E10000009","All","10-11","80","%","121","152"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Dudley","Country","E08000027","All","10-11","70","%","161","231"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Ealing","Country","E09000009","All","10-11","83","%","319","385"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","East Riding of Yorkshire","Country","E06000011","All","10-11","84","%","56","67"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","East Sussex","Country","E10000011","All","10-11","73","%","180","247"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Enfield","Country","E09000010","All","10-11","82","%","353","433"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Essex","Country","E10000012","All","10-11","77","%","601","781"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Gateshead","Country","E08000037","All","10-11","76","%","25","33"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Gloucestershire","Country","E10000013","All","10-11","73","%","234","321"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Greenwich","Country","E09000011","All","10-11","82","%","273","334"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Hackney","Country","E09000012","All","10-11","79","%","202","257"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Halton","Country","E06000006","All","10-11","90","%","36","40"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Hammersmith and Fulham","Country","E09000013","All","10-11","84","%","149","177"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Hampshire","Country","E10000014","All","10-11","82","%","469","569"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Haringey","Country","E09000014","All","10-11","86","%","279","324"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Harrow","Country","E09000015","All","10-11","83","%","171","205"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Hartlepool","Country","E06000001","All","10-11","75","%","9","12"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Havering","Country","E09000016","All","10-11","78","%","138","176"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Herefordshire, County of","Country","E06000019","All","10-11","79","%","34","43"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Hertfordshire","Country","E10000015","All","10-11","82","%","816","993"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Hillingdon","Country","E09000017","All","10-11","80","%","366","456"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Hounslow","Country","E09000018","All","10-11","84","%","210","251"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Isle of Wight","Country","E06000046","All","10-11","82","%","31","38"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Isles of Scilly","Country","E06000053","All","10-11","100","%","1","1"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Islington","Country","E09000019","All","10-11","81","%","235","291"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Kensington and Chelsea","Country","E09000020","All","10-11","82","%","144","176"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Kent","Country","E10000016","All","10-11","80","%","735","922"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Kingston upon Hull, City of","Country","E06000010","All","10-11","73","%","95","130"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Kingston upon Thames","Country","E09000021","All","10-11","82","%","136","165"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Kirklees","Country","E08000034","All","10-11","64","%","222","345"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Knowsley","Country","E08000011","All","10-11","85","%","34","40"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Lambeth","Country","E09000022","All","10-11","83","%","350","422"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Lancashire","Country","E10000017","All","10-11","76","%","342","450"
