"Quintile distribution of income Before Housing Costs","2011/12; 2012/13; 2013/14","3-Year average","White Other","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in second income quintile","18","","","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Quintile distribution of income Before Housing Costs","2011/12; 2012/13; 2013/14","3-Year average","White Other","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in third income quintile","19","","","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Quintile distribution of income Before Housing Costs","2011/12; 2012/13; 2013/14","3-Year average","White Other","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in fourth income quintile","18","","","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Quintile distribution of income Before Housing Costs","2011/12; 2012/13; 2013/14","3-Year average","White Other","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in top income quintile (highest income)","25","","","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Quintile distribution of income Before Housing Costs","2011/12; 2012/13; 2013/14","3-Year average","Mixed","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in bottom income quintile (lowest income)","24","","","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Quintile distribution of income Before Housing Costs","2011/12; 2012/13; 2013/14","3-Year average","Mixed","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in second income quintile","19","","","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Quintile distribution of income Before Housing Costs","2011/12; 2012/13; 2013/14","3-Year average","Mixed","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in third income quintile","25","","","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Quintile distribution of income Before Housing Costs","2011/12; 2012/13; 2013/14","3-Year average","Mixed","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in fourth income quintile","17","","","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Quintile distribution of income Before Housing Costs","2011/12; 2012/13; 2013/14","3-Year average","Mixed","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in top income quintile (highest income)","15","","","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Quintile distribution of income Before Housing Costs","2011/12; 2012/13; 2013/14","3-Year average","Asian","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in bottom income quintile (lowest income)","34","","","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Quintile distribution of income Before Housing Costs","2011/12; 2012/13; 2013/14","3-Year average","Asian","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in second income quintile","21","","","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Quintile distribution of income Before Housing Costs","2011/12; 2012/13; 2013/14","3-Year average","Asian","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in third income quintile","16","","","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Quintile distribution of income Before Housing Costs","2011/12; 2012/13; 2013/14","3-Year average","Asian","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in fourth income quintile","13","","","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Quintile distribution of income Before Housing Costs","2011/12; 2012/13; 2013/14","3-Year average","Asian","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in top income quintile (highest income)","15","","","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Quintile distribution of income Before Housing Costs","2011/12; 2012/13; 2013/14","3-Year average","Indian","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in bottom income quintile (lowest income)","22","","","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Quintile distribution of income Before Housing Costs","2011/12; 2012/13; 2013/14","3-Year average","Indian","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in second income quintile","19","","","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Quintile distribution of income Before Housing Costs","2011/12; 2012/13; 2013/14","3-Year average","Indian","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in third income quintile","19","","","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Quintile distribution of income Before Housing Costs","2011/12; 2012/13; 2013/14","3-Year average","Indian","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in fourth income quintile","17","","","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Quintile distribution of income Before Housing Costs","2011/12; 2012/13; 2013/14","3-Year average","Indian","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in top income quintile (highest income)","23","","","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Quintile distribution of income Before Housing Costs","2011/12; 2012/13; 2013/14","3-Year average","Pakistani","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in bottom income quintile (lowest income)","51","","","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Quintile distribution of income Before Housing Costs","2011/12; 2012/13; 2013/14","3-Year average","Pakistani","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in second income quintile","23","","","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Quintile distribution of income Before Housing Costs","2011/12; 2012/13; 2013/14","3-Year average","Pakistani","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in third income quintile","12","","","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Quintile distribution of income Before Housing Costs","2011/12; 2012/13; 2013/14","3-Year average","Pakistani","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in fourth income quintile","8","","","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Quintile distribution of income Before Housing Costs","2011/12; 2012/13; 2013/14","3-Year average","Pakistani","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in top income quintile (highest income)","6","","","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Quintile distribution of income Before Housing Costs","2011/12; 2012/13; 2013/14","3-Year average","Bangladeshi","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in bottom income quintile (lowest income)","47","","","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Quintile distribution of income Before Housing Costs","2011/12; 2012/13; 2013/14","3-Year average","Bangladeshi","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in second income quintile","28","","","Estimated as 3-year averages so denominators and numerators can not be supplied"
