"Measure","Ethnicity","Ethnicity_type","Time","Time_type","Geography","Geography_type","Geography_code","Gender","Age","Value","Value_type","Numerator","Denominator"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","Warwickshire","Country","E10000031","All","10-11","100","%","18","18"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","West Berkshire","Country","E06000037","All","10-11","63","%","5","8"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","West Sussex","Country","E10000032","All","10-11","71","%","15","21"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","Westminster","Country","E09000033","All","10-11","81","%","21","26"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","Wigan","Country","E08000010","All","10-11","75","%","9","12"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","Wiltshire","Country","E06000054","All","10-11","56","%","5","9"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","Windsor and Maidenhead","Country","E06000040","All","10-11","86","%","6","7"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","Wirral","Country","E08000015","All","10-11","88","%","15","17"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","Wokingham","Country","E06000041","All","10-11","90","%","18","20"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","Wolverhampton","Country","E08000031","All","10-11","100","%","7","7"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","Worcestershire","Country","E10000034","All","10-11","90","%","9","10"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","York","Country","E06000014","All","10-11","89","%","8","9"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Barking and Dagenham","Country","E09000002","All","10-11","66","%","175","266"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Barnet","Country","E09000003","All","10-11","70","%","288","410"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Barnsley","Country","E08000016","All","10-11","72","%","38","53"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Bath and North East Somerset","Country","E06000022","All","10-11","63","%","63","100"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Bedford","Country","E06000055","All","10-11","48","%","96","200"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Bexley","Country","E09000004","All","10-11","69","%","161","233"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Birmingham","Country","E08000025","All","10-11","59","%","786","1323"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Blackburn with Darwen","Country","E06000008","All","10-11","66","%","42","64"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Blackpool","Country","E06000009","All","10-11","60","%","33","55"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Bolton","Country","E08000001","All","10-11","72","%","110","152"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Bournemouth","Country","E06000028","All","10-11","68","%","73","107"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Bracknell Forest","Country","E06000036","All","10-11","67","%","56","83"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Bradford","Country","E08000032","All","10-11","59","%","244","415"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Brent","Country","E09000005","All","10-11","62","%","159","258"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Brighton and Hove","Country","E06000043","All","10-11","66","%","196","297"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Bristol, City of","Country","E06000023","All","10-11","59","%","215","364"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Bromley","Country","E09000006","All","10-11","77","%","313","407"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Buckinghamshire","Country","E10000002","All","10-11","64","%","288","449"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Bury","Country","E08000002","All","10-11","61","%","72","118"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Calderdale","Country","E08000033","All","10-11","54","%","51","94"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Cambridgeshire","Country","E10000003","All","10-11","67","%","242","361"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Camden","Country","E09000007","All","10-11","77","%","131","170"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Central Bedfordshire","Country","E06000056","All","10-11","61","%","129","213"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Cheshire East","Country","E06000049","All","10-11","73","%","115","158"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Cheshire West and Chester","Country","E06000050","All","10-11","72","%","79","110"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","City of London","Country","E09000001","All","10-11","67","%","2","3"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Cornwall","Country","E06000052","All","10-11","66","%","79","119"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","County Durham","Country","E06000047","All","10-11","79","%","56","71"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Coventry","Country","E08000026","All","10-11","61","%","178","293"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Croydon","Country","E09000008","All","10-11","68","%","450","664"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Cumbria","Country","E10000006","All","10-11","65","%","41","63"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Darlington","Country","E06000005","All","10-11","52","%","15","29"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Derby","Country","E06000015","All","10-11","68","%","187","277"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Derbyshire","Country","E10000007","All","10-11","63","%","142","226"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Devon","Country","E10000008","All","10-11","73","%","131","179"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Doncaster","Country","E08000017","All","10-11","60","%","62","104"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Dorset","Country","E10000009","All","10-11","68","%","104","152"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Dudley","Country","E08000027","All","10-11","56","%","130","231"
