"Measure","Measure_type","Ethnicity","Ethnicity_type","Time","Time_Type","Region","Age","Age_Type","Sex","Disability","Value","confidence_interval","Numerator","denominator","samp_size"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2016","year","All","25-49","16+","All","Disabled","7.1","0.7","123700","1745400","11877"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2016","year","All","25-49","16+","All","Non-disabled","2.8","0.2","377300","13568400","59242"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2016","year","All","25-49","16+","All","unknown","5.2","3.2","3900","75400","447"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2016","year","All","25-49","16+","Female","All","3.6","0.3","263600","7247900","38008"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2016","year","All","25-49","16+","Female","Disabled","6.8","0.9","65400","962600","7046"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2016","year","All","25-49","16+","Female","Non-disabled","3.1","0.3","195300","6244100","30709"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2016","year","All","25-49","16+","Female","unknown","6.9","4.9","2800","41300","253"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2016","year","All","25-49","16+","Male","All","3","0.3","241300","8141200","33558"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2016","year","All","25-49","16+","Male","Disabled","7.4","1.2","58300","782800","4831"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2016","year","All","25-49","16+","Male","Non-disabled","2.5","0.3","182000","7324300","28533"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2016","year","All","25-49","16+","Male","unknown","3.1","3.9","1100","34100","194"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2016","year","All","50-64","16+","All","All","3.1","0.2","242100","7856900","53336"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2016","year","All","50-64","16+","All","Disabled","6.5","0.6","86500","1321700","14418"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2016","year","All","50-64","16+","All","Non-disabled","2.4","0.2","152600","6483500","38506"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2016","year","All","50-64","16+","All","unknown","5.7","3.5","3000","51700","412"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2016","year","All","50-64","16+","Female","All","2.8","0.3","102500","3716900","27944"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2016","year","All","50-64","16+","Female","Disabled","5.5","0.8","37600","688900","8063"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2016","year","All","50-64","16+","Female","Non-disabled","2.1","0.3","63400","2998500","19633"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2016","year","All","50-64","16+","Female","unknown","5.2","4.4","1500","29500","248"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2016","year","All","50-64","16+","Male","All","3.4","0.4","139600","4140000","25392"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2016","year","All","50-64","16+","Male","Disabled","7.7","1","49000","632800","6355"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2016","year","All","50-64","16+","Male","Non-disabled","2.6","0.4","89200","3485100","18873"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2016","year","All","50-64","16+","Male","unknown","6.4","5.9","1400","22200","164"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2016","year","All","65+","16+","All","All","1.5","0.2","16900","1127400","58567"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2016","year","All","65+","16+","All","Disabled","2","0.4","3500","177800","14568"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2016","year","All","65+","16+","All","Non-disabled","1.3","0.3","9100","685000","19375"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2016","year","All","65+","16+","All","unknown","1.6","0.2","4300","264600","24624"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2016","year","All","65+","16+","Female","All","1.7","0.2","7700","448900","30744"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2016","year","All","65+","16+","Female","Disabled","3.4","0.6","2600","77200","7902"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2016","year","All","65+","16+","Female","Non-disabled","1.5","0.4","3900","264100","9802"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2016","year","All","65+","16+","Female","unknown","1","0.3","1100","107700","13040"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2016","year","All","65+","16+","Male","All","1.4","0.2","9200","678400","27823"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2016","year","All","65+","16+","Male","Disabled","0.8","0.3","800","100600","6666"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2016","year","All","65+","16+","Male","Non-disabled","1.2","0.3","5200","420900","9573"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2016","year","All","65+","16+","Male","unknown","2","0.4","3200","156900","11584"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2016","year","All","All","16+","All","All","4.3","0.1","1214300","28155600","204183"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2016","year","All","All","16+","All","Disabled","8.1","0.4","291800","3617600","43608"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2016","year","All","All","16+","All","Non-disabled","3.8","0.2","909300","24133600","134940"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2016","year","All","All","16+","All","unknown","3.3","0.3","13200","404400","25635"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2016","year","All","All","16+","Female","All","4.2","0.2","551400","13224500","107033"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2016","year","All","All","16+","Female","Disabled","7","0.5","136200","1944600","24545"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2016","year","All","All","16+","Female","Non-disabled","3.7","0.2","408700","11095600","68861"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2016","year","All","All","16+","Female","unknown","3.5","0.5","6500","184300","13627"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2016","year","All","All","16+","Male","All","4.4","0.2","662900","14931100","97150"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2016","year","All","All","16+","Male","Disabled","9.3","0.7","155600","1673000","19063"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2016","year","All","All","16+","Male","Non-disabled","3.8","0.2","500600","13038100","66079"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2016","year","All","All","16+","Male","unknown","3","0.5","6700","220100","12008"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2016","year","East Midlands","All","16+","All","All","4.1","0.6","88300","2145300","9774"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2016","year","East Midlands","All","16+","All","Disabled","7","1.6","20800","295400","2390"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2016","year","East Midlands","All","16+","All","Non-disabled","3.7","0.7","67100","1834200","6862"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2016","year","East Midlands","All","16+","All","unknown","2.7","2.2","400","15600","522"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2016","year","East of England","All","16+","All","All","3.7","0.5","104000","2842000","13287"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2016","year","East of England","All","16+","All","Disabled","5.7","1.3","21500","374900","2999"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2016","year","East of England","All","16+","All","Non-disabled","3.3","0.6","81000","2441300","9520"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2016","year","East of England","All","16+","All","unknown","5.7","2.6","1500","25800","768"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2016","year","London","All","16+","All","All","3.9","0.5","117900","3007700","11989"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2016","year","London","All","16+","All","Disabled","7.4","1.8","22500","302200","2087"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2016","year","London","All","16+","All","Non-disabled","3.5","0.6","93800","2657700","8870"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2016","year","London","All","16+","All","unknown","3.4","1.7","1600","47800","1032"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2016","year","North East","All","16+","All","All","6.4","0.6","78700","1225000","13823"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2016","year","North East","All","16+","All","Disabled","11.9","1.8","19800","166400","3156"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2016","year","North East","All","16+","All","Non-disabled","5.5","0.8","57500","1038000","8459"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2016","year","North East","All","16+","All","unknown","6.5","1.6","1300","20600","2208"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2016","year","North West","All","16+","All","All","4.7","0.4","150900","3185000","25799"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2016","year","North West","All","16+","All","Disabled","8","1.1","32900","413500","6057"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2016","year","North West","All","16+","All","Non-disabled","4.3","0.5","116600","2729900","16769"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2016","year","North West","All","16+","All","unknown","3.2","1","1300","41700","2973"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2016","year","Scotland","All","16+","All","All","4.7","0.4","122600","2611200","28913"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2016","year","Scotland","All","16+","All","Disabled","9.7","1.2","29800","308300","5738"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2016","year","Scotland","All","16+","All","Non-disabled","4.1","0.5","91400","2253600","18294"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2016","year","Scotland","All","16+","All","unknown","2.7","0.7","1400","49300","4881"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2016","year","South East","All","16+","All","All","3.7","0.4","160100","4279400","24079"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2016","year","South East","All","16+","All","Disabled","7.1","1.2","39900","565400","4740"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2016","year","South East","All","16+","All","Non-disabled","3.2","0.4","118800","3667300","16945"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2016","year","South East","All","16+","All","unknown","3.1","1.1","1400","46700","2394"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2016","year","South West","All","16+","All","All","3.9","0.4","103800","2665600","18080"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2016","year","South West","All","16+","All","Disabled","7.7","1.3","29800","384400","3793"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2016","year","South West","All","16+","All","Non-disabled","3.3","0.5","73200","2235800","12110"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2016","year","South West","All","16+","All","unknown","1.8","0.9","800","45400","2177"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2016","year","Wales","All","16+","All","All","4.6","0.4","65700","1432700","25384"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2016","year","Wales","All","16+","All","Disabled","8.9","1.2","17100","192700","5408"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2016","year","Wales","All","16+","All","Non-disabled","4","0.5","48100","1197200","15011"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2016","year","Wales","All","16+","All","unknown","1.3","0.5","600","42800","4965"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2016","year","West Midlands","All","16+","All","All","4.5","0.5","103900","2328600","16045"
